ageband,imc,height,weight,hasSportHistoric,hasWalkingHistoric,gender,avgalt,dist,altDiff,currSpd,avgSpd,accumSub,accumDesc,totDist,modal,load,diffic
1,21.798202394816204,183,73,1,1,0,201.55,5.349862,-0.9000000000000057,0.74222946,0.75775355,3212,3199,6725,0,4,0
1,21.798202394816204,183,73,1,1,0,201.64999999999998,4.1117506,1.0999999999999943,0.92238224,0.75711894,3216,3199,6729,0,4,0
1,21.798202394816204,183,73,1,1,0,202.45,6.4044585,0.5,1.2816583,0.7573222,3222,3199,6735,0,4,0
1,21.798202394816204,183,73,1,1,0,202.89999999999998,6.0632005,0.4000000000000057,1.2270977,0.7575251,3228,3199,6741,0,4,0
1,21.798202394816204,183,73,1,1,0,202.95,6.0182877,-0.29999999999998295,1.2646725,0.7577276,3228,3205,6747,0,4,0
1,21.798202394816204,183,73,1,1,0,202.7,6.5210667,-0.20000000000001705,1.3187183,0.75792986,3228,3211,6753,0,4,0
1,21.798202394816204,183,73,1,1,0,202.3,7.152141,-0.5999999999999943,1.2708491,0.7581318,3228,3218,6760,0,4,0
1,21.798202394816204,183,73,1,1,0,201.4,5.477921,-1.1999999999999886,1.2476866,0.7583333,3228,3223,6765,0,4,0
1,21.798202394816204,183,73,1,1,0,200.35000000000002,6.4237266,-0.9000000000000057,1.0953289,0.75853455,3228,3229,6771,0,4,0
1,21.798202394816204,183,73,1,1,0,199.2,5.8334727,-1.4000000000000057,1.3552636,0.7587354,3228,3234,6776,0,4,0
1,21.798202394816204,183,73,1,1,0,198.2,6.976045,-0.5999999999999943,1.565785,0.758936,3228,3240,6782,0,4,0
1,21.798202394816204,183,73,1,1,0,197.55,6.594047,-0.700000000000017,1.2147444,0.7591362,3228,3246,6788,0,4,0
1,21.798202394816204,183,73,1,1,0,196.95,6.8489275,-0.5,1.3130563,0.7593361,3228,3252,6794,0,4,0
1,21.798202394816204,183,73,1,1,0,196.39999999999998,6.8024035,-0.5999999999999943,1.2276125,0.7595357,3228,3258,6800,0,4,0
1,21.798202394816204,183,73,1,1,0,196.05,6.155708,-0.09999999999999432,1.191582,0.75973487,3228,3264,6806,0,4,0
1,21.798202394816204,183,73,1,1,0,196.1,5.93916,0.19999999999998863,0.9980464,0.759106,3233,3264,6811,0,4,0
1,21.798202394816204,183,73,1,1,0,195.89999999999998,5.7202716,-0.5999999999999943,1.2373922,0.75930524,3233,3269,6816,0,4,0
1,21.798202394816204,183,73,1,1,0,195.14999999999998,6.437813,-0.9000000000000057,1.2698197,0.75950414,3233,3275,6822,0,4,0
1,21.798202394816204,183,73,1,1,0,194.39999999999998,6.1850295,-0.5999999999999943,1.1854053,0.75970274,3233,3281,6828,0,4,0
1,21.798202394816204,183,73,1,1,0,194.05,5.8084755,-0.09999999999999432,1.0881227,0.759901,3233,3286,6833,0,4,0
1,21.798202394816204,183,73,1,1,0,193.45,5.8195305,-1.0999999999999943,1.1601839,0.76009893,3233,3291,6838,0,4,0
1,21.798202394816204,183,73,1,1,0,192.3,6.323062,-1.200000000000017,1.2095972,0.7602965,3233,3297,6844,0,4,0
1,21.798202394816204,183,73,1,1,0,191.3,6.011953,-0.799999999999983,1.01915,0.7604938,3233,3303,6850,0,4,0
1,21.798202394816204,183,73,1,1,0,190.9,6.0221276,0,1.108197,0.7606908,3233,3303,6856,0,4,0
1,21.798202394816204,183,73,1,1,0,190.85000000000002,5.654734,-0.09999999999999432,1.0371653,0.76088744,3233,3308,6861,0,4,0
1,21.798202394816204,183,73,1,1,0,190.9,4.161725,0.19999999999998863,0,0.7602627,3237,3308,6865,0,4,0
1,21.798202394816204,183,73,1,1,0,190.75,6.194786,-0.5,1.1900377,0.76045936,3237,3314,6871,0,4,0
1,21.798202394816204,183,73,1,1,0,190.2,5.792663,-0.5999999999999943,1.1977586,0.76065576,3237,3319,6876,0,4,0
1,21.798202394816204,183,73,1,1,0,189.95,4.0402927,0.09999999999999432,0.7803189,0.7600328,3241,3319,6880,0,4,0
1,21.798202394816204,183,73,1,1,0,189.45,3.937548,-1.0999999999999943,0.8755425,0.7594108,3241,3322,6883,0,4,0
1,21.798202394816204,183,73,1,1,0,188.45,3.7825477,-0.9000000000000057,0.5497233,0.75878984,3241,3325,6886,0,4,0
1,21.798202394816204,183,73,1,1,0,189.3,6.407118,2.5999999999999943,0.694875,0.75816995,3247,3325,6892,0,4,0
1,21.798202394816204,183,73,1,1,0,191,5.448615,0.8000000000000114,0.9939286,0.757551,3252,3325,6897,0,4,0
1,21.798202394816204,183,73,1,1,0,191.10000000000002,5.5373425,-0.5999999999999943,1.1030498,0.7577488,3252,3330,6902,0,4,0
1,21.798202394816204,183,73,1,1,0,190.60000000000002,6.2506123,-0.4000000000000057,1.3423955,0.7579462,3252,3336,6908,0,4,0
1,21.798202394816204,183,73,1,1,0,190.25,6.656477,-0.30000000000001137,1.198788,0.7581433,3252,3342,6914,0,4,0
1,21.798202394816204,183,73,1,1,0,190.1,7.016391,0,1.3001883,0.7583401,3252,3342,6921,0,4,0
1,21.798202394816204,183,73,1,1,0,189.89999999999998,6.8658338,-0.4000000000000057,1.2940117,0.7585366,3252,3348,6927,0,4,0
1,21.798202394816204,183,73,1,1,0,189.45,6.656483,-0.5,1.3604108,0.75873274,3252,3354,6933,0,4,0
1,21.798202394816204,183,73,1,1,0,189.2,6.8879805,0,1.1565808,0.7589286,3252,3354,6939,0,4,0
1,21.798202394816204,183,73,1,1,0,189,5.7905226,-0.39999999999997726,1.1879789,0.7591241,3252,3359,6944,0,4,0
1,21.798202394816204,183,73,1,1,0,188.7,5.962059,-0.20000000000001705,1.1812875,0.7593193,3252,3364,6949,0,4,0
1,21.798202394816204,183,73,1,1,0,188.6,5.5495024,0,1.2713639,0.75951415,3252,3364,6954,0,4,0
1,21.798202394816204,183,73,1,1,0,188.45,5.31832,-0.29999999999998295,0.9661336,0.7588997,3252,3369,6959,0,4,0
1,21.798202394816204,183,73,1,1,0,187.85000000000002,4.9199867,-0.9000000000000057,1.0170912,0.7590946,3252,3373,6963,0,4,0
1,21.798202394816204,183,73,1,1,0,187.10000000000002,5.7905293,-0.5999999999999943,1.2147444,0.7592892,3252,3378,6968,0,4,0
1,21.798202394816204,183,73,1,1,0,186.65,4.941572,-0.30000000000001137,0.93319136,0.75867635,3252,3382,6972,0,4,0
1,21.798202394816204,183,73,1,1,0,186.2,5.790531,-0.5999999999999943,1.1282711,0.75887096,3252,3387,6977,0,4,0
1,21.798202394816204,183,73,1,1,0,185.5,5.2447796,-0.8000000000000114,1.1040791,0.7590653,3252,3392,6982,0,4,0
1,21.798202394816204,183,73,1,1,0,185.05,6.7114034,-0.09999999999999432,1.3197478,0.7592593,3252,3398,6988,0,4,0
1,21.798202394816204,183,73,1,1,0,185,4.260734,0,0.5502381,0.75864846,3252,3398,6992,0,4,0
1,21.798202394816204,183,73,1,1,0,184.65,3.3144186,-0.6999999999999886,0.69590443,0.7580386,3252,3401,6995,0,4,0
1,21.798202394816204,183,73,1,1,0,183.15,7.028967,-2.3000000000000114,0.71289027,0.7574297,3252,3408,7002,0,4,0
1,21.798202394816204,183,73,1,1,0,181.7,3.8952255,-0.5999999999999943,0.79679,0.7568218,3252,3411,7005,0,4,0
1,21.798202394816204,183,73,1,1,0,181.60000000000002,4.7188005,0.4000000000000057,0.8518653,0.7562149,3256,3411,7009,0,4,0
1,21.798202394816204,183,73,1,1,0,182.2,5.4663982,0.799999999999983,1.0042231,0.75641024,3261,3411,7014,0,4,0
1,21.798202394816204,183,73,1,1,0,182.39999999999998,4.99798,-0.4000000000000057,0,0.75580466,3261,3415,7018,0,4,0
1,21.798202394816204,183,73,1,1,0,183.85,7.8021493,3.3000000000000114,0.7031106,0.7552,3268,3415,7025,0,4,0
1,21.798202394816204,183,73,1,1,0,185.1,3.7403257,-0.8000000000000114,0.4797211,0.75459635,3268,3418,7028,0,4,0
1,21.798202394816204,183,73,1,1,0,184.3,4.6324353,-0.799999999999983,0.86988056,0.75399363,3268,3422,7032,0,4,0
1,21.798202394816204,183,73,1,1,0,183.45,4.187309,-0.9000000000000057,0.99341387,0.75339186,3268,3426,7036,0,4,0
1,21.798202394816204,183,73,1,1,0,182.8,4.3206544,-0.4000000000000057,0.8822339,0.75279105,3268,3430,7040,0,4,0
1,21.798202394816204,183,73,1,1,0,182.45,3.2427065,-0.29999999999998295,0.92495584,0.75219125,3268,3433,7043,0,4,0
1,21.798202394816204,183,73,1,1,0,182.95,5.5813913,1.299999999999983,0.9676778,0.75159234,3273,3433,7048,0,4,0
1,21.798202394816204,183,73,1,1,0,183.89999999999998,5.686337,0.5999999999999943,1.1323888,0.75179,3278,3433,7053,0,4,0
1,21.798202394816204,183,73,1,1,0,184.6,6.677935,0.8000000000000114,1.1339331,0.7519873,3284,3433,7059,0,4,0
1,21.798202394816204,183,73,1,1,0,185.35,6.4309897,0.6999999999999886,1.0706222,0.7521843,3290,3433,7065,0,4,0
1,21.798202394816204,183,73,1,1,0,186.3,5.4525614,1.200000000000017,1.0001053,0.75238097,3295,3433,7070,0,4,0
1,21.798202394816204,183,73,1,1,0,187.25,6.0365314,0.6999999999999886,0.95583916,0.7517843,3301,3433,7076,0,4,0
1,21.798202394816204,183,73,1,1,0,187.2,5.73064,-0.799999999999983,1.2904086,0.75198096,3301,3438,7081,0,4,0
1,21.798202394816204,183,73,1,1,0,186.15,7.0157394,-1.3000000000000114,1.3604108,0.75217736,3301,3445,7088,0,4,0
1,21.798202394816204,183,73,1,1,0,185.25,7.0290055,-0.5,1.2538633,0.7523734,3301,3452,7095,0,4,0
1,21.798202394816204,183,73,1,1,0,184.25,6.3506236,-1.5,1.2332745,0.7525692,3301,3458,7101,0,4,0
1,21.798202394816204,183,73,1,1,0,183.1,6.4708824,-0.8000000000000114,1.2054795,0.75276464,3301,3464,7107,0,4,0
1,21.798202394816204,183,73,1,1,0,182.7,6.5763736,0,1.2373922,0.7529597,3301,3464,7113,0,4,0
1,21.798202394816204,183,73,1,1,0,182.5,5.7058725,-0.39999999999997726,1.0819461,0.7531546,3301,3469,7118,0,4,0
1,21.798202394816204,183,73,1,1,0,182.60000000000002,6.3280363,0.5999999999999943,1.0592983,0.75334907,3307,3469,7124,0,4,0
1,21.798202394816204,183,73,1,1,0,183.25,6.619983,0.6999999999999886,1.2353333,0.7535433,3313,3469,7130,0,4,0
1,21.798202394816204,183,73,1,1,0,182.7,6.35307,-1.799999999999983,0.8776014,0.75295043,3313,3475,7136,0,4,0
1,21.798202394816204,183,73,1,1,0,181.55,4.895872,-0.5,0.83642364,0.7523585,3313,3479,7140,0,4,0
1,21.798202394816204,183,73,1,1,0,181.75,6.097761,0.8999999999999773,0.9939286,0.75176746,3319,3479,7146,0,4,0
1,21.798202394816204,183,73,1,1,0,182.2,5.8973403,0,1.0963583,0.7519623,3319,3479,7151,0,4,0
1,21.798202394816204,183,73,1,1,0,184.5,7.1005473,4.600000000000023,1.0927553,0.75215685,3326,3479,7158,0,4,0
1,21.798202394816204,183,73,1,1,0,186.85000000000002,5.9005213,0.09999999999999432,1.0757694,0.7523511,3331,3479,7163,0,4,0
1,21.798202394816204,183,73,1,1,0,187,5.482463,0.19999999999998863,1.0268708,0.752545,3336,3479,7168,0,4,0
1,21.798202394816204,183,73,1,1,0,187.89999999999998,6.48311,1.5999999999999943,1.2584958,0.75273865,3342,3479,7174,0,4,0
1,21.798202394816204,183,73,1,1,0,189.6,6.516445,1.8000000000000114,1.1936408,0.75293195,3348,3479,7180,0,4,0
1,21.798202394816204,183,73,1,1,0,190.9,5.678917,0.8000000000000114,1.0495186,0.753125,3353,3479,7185,0,4,0
1,21.798202394816204,183,73,1,1,0,191.4,6.546492,0.19999999999998863,1.2240094,0.7533177,3359,3479,7191,0,4,0
1,21.798202394816204,183,73,1,1,0,191.5,6.4711704,0,1.1699636,0.7535101,3359,3479,7197,0,4,0
1,21.798202394816204,183,73,1,1,0,191.8,5.94661,0.5999999999999943,0.6068575,0.75292283,3364,3479,7202,0,4,0
1,21.798202394816204,183,73,1,1,0,191.8,6.1920667,-0.5999999999999943,1.1998175,0.75311524,3364,3485,7208,0,4,0
1,21.798202394816204,183,73,1,1,0,191.95,6.03662,0.9000000000000057,1.1231239,0.7533074,3370,3485,7214,0,4,0
1,21.798202394816204,183,73,1,1,0,192.35000000000002,6.2759323,-0.09999999999999432,1.3012178,0.7534992,3370,3491,7220,0,4,0
1,21.798202394816204,183,73,1,1,0,192.25,6.4694896,-0.10000000000002274,1.1565808,0.7536908,3370,3497,7226,0,4,0
1,21.798202394816204,183,73,1,1,0,192.45,3.1458902,0.5,0,0.7531056,3373,3497,7229,0,4,0
1,21.798202394816204,183,73,1,1,0,192.75,3.9323623,0.10000000000002274,1.2095972,0.75329715,3376,3497,7232,0,4,0
1,21.798202394816204,183,73,1,1,0,193.05,6.6977057,0.5,1.0428272,0.75348836,3382,3497,7238,0,4,0
1,21.798202394816204,183,73,1,1,0,193.25,5.8085766,-0.10000000000002274,1.282173,0.75367934,3382,3502,7243,0,4,0
1,21.798202394816204,183,73,1,1,0,193.39999999999998,5.7927537,0.4000000000000057,1.13033,0.75386995,3387,3502,7248,0,4,0
1,21.798202394816204,183,73,1,1,0,193.75,5.6863613,0.30000000000001137,1.191582,0.7540603,3392,3502,7253,0,4,0
1,21.798202394816204,183,73,1,1,0,194.15,5.7861648,0.5,1.1699636,0.7542504,3397,3502,7258,0,4,0
1,21.798202394816204,183,73,1,1,0,194.75,6.677962,0.6999999999999886,1.1848905,0.7544401,3403,3502,7264,0,4,0
1,21.798202394816204,183,73,1,1,0,195.35,6.009555,0.5,1.0762842,0.7546296,3409,3502,7270,0,4,0
1,21.798202394816204,183,73,1,1,0,195.75,5.563438,0.30000000000001137,1.1442275,0.7548188,3414,3502,7275,0,4,0
1,21.798202394816204,183,73,1,1,0,195.9,5.4664354,0,1.1848905,0.7550077,3414,3502,7280,0,4,0
1,21.798202394816204,183,73,1,1,0,195.95,6.2229815,0.09999999999999432,1.2023911,0.75519633,3420,3502,7286,0,4,0
1,21.798202394816204,183,73,1,1,0,195.95,6.4524093,-0.09999999999999432,1.232245,0.7553846,3420,3508,7292,0,4,0
1,21.798202394816204,183,73,1,1,0,195.95,6.0010557,0.09999999999999432,1.293497,0.7555726,3426,3508,7298,0,4,0
1,21.798202394816204,183,73,1,1,0,195.7,5.5393195,-0.5999999999999943,1.0865786,0.7557604,3426,3513,7303,0,4,0
1,21.798202394816204,183,73,1,1,0,195.4,4.9534526,0,1.0742253,0.7559478,3426,3513,7307,0,4,0
1,21.798202394816204,183,73,1,1,0,195.3,5.7179523,-0.20000000000001705,1.0690781,0.756135,3426,3518,7312,0,4,0
1,21.798202394816204,183,73,1,1,0,195.25,5.9204545,0.10000000000002274,1.1679047,0.75632185,3431,3518,7317,0,4,0
1,21.798202394816204,183,73,1,1,0,195.3,5.133857,0,0.96253055,0.7557427,3431,3518,7322,0,4,0
1,21.798202394816204,183,73,1,1,0,195.10000000000002,4.9079533,-0.4000000000000057,0.8822339,0.7551645,3431,3522,7326,0,4,0
1,21.798202394816204,183,73,1,1,0,194.9,4.3319798,0,1.0016495,0.75535166,3431,3522,7330,0,4,0
1,21.798202394816204,183,73,1,1,0,195.10000000000002,4.7482758,0.4000000000000057,0.98209,0.75477463,3435,3522,7334,0,4,0
1,21.798202394816204,183,73,1,1,0,196.4,5.508284,2.1999999999999886,0.57443,0.7541985,3440,3522,7339,0,4,0
1,21.798202394816204,183,73,1,1,0,199.3,7.354999,3.5999999999999943,1.1236386,0.75438595,3447,3522,7346,0,4,0
1,21.798202394816204,183,73,1,1,0,200.85,6.7239347,-0.5,1.3671023,0.75457317,3447,3528,7352,0,4,0
1,21.798202394816204,183,73,1,1,0,200.55,5.8593707,-0.09999999999999432,1.1215798,0.7547601,3447,3533,7357,0,4,0
1,21.798202394816204,183,73,1,1,0,200,6.012593,-1,1.2754817,0.7549467,3447,3539,7363,0,4,0
1,21.798202394816204,183,73,1,1,0,199.85,6.587913,0.6999999999999886,1.2898939,0.7551331,3453,3539,7369,0,4,0
1,21.798202394816204,183,73,1,1,0,200.45,6.8074994,0.5,1.1910672,0.7553192,3459,3539,7375,0,4,0
1,21.798202394816204,183,73,1,1,0,200.6,5.669032,-0.19999999999998863,0.9615011,0.75474566,3459,3544,7380,0,4,0
1,21.798202394816204,183,73,1,1,0,200.55,6.5183225,0.09999999999999432,1.306365,0.7549317,3465,3544,7386,0,4,0
1,21.798202394816204,183,73,1,1,0,200.05,6.4556503,-1.0999999999999943,1.1715078,0.75511754,3465,3550,7392,0,4,0
1,21.798202394816204,183,73,1,1,0,199.8,7.022745,0.5999999999999943,1.2708491,0.755303,3472,3550,7399,0,4,0
1,21.798202394816204,183,73,1,1,0,200,6.0986958,-0.19999999999998863,1.0948142,0.7554883,3472,3556,7405,0,4,0
1,21.798202394816204,183,73,1,1,0,199.5,5.9393044,-0.8000000000000114,1.2039353,0.7556732,3472,3561,7410,0,4,0
1,21.798202394816204,183,73,1,1,0,199.8,5.78299,1.4000000000000057,1.4350456,0.7558579,3477,3561,7415,0,4,0
1,21.798202394816204,183,73,1,1,0,201,5.8913355,1,1.102535,0.7560423,3482,3561,7420,0,4,0
1,21.798202394816204,183,73,1,1,0,202.55,6.1949177,2.0999999999999943,1.1200355,0.7562264,3488,3561,7426,0,4,0
1,21.798202394816204,183,73,1,1,0,204.55,5.6282945,1.9000000000000057,1.0181205,0.75641024,3493,3561,7431,0,4,0
1,21.798202394816204,183,73,1,1,0,206.15,5.482441,1.3000000000000114,1.1401098,0.7565938,3498,3561,7436,0,4,0
1,21.798202394816204,183,73,1,1,0,206.3,6.5164165,-1,1.2873203,0.7567771,3498,3567,7442,0,4,0
1,21.798202394816204,183,73,1,1,0,205.3,6.887585,-1,1.0629014,0.7569601,3498,3573,7448,0,4,0
1,21.798202394816204,183,73,1,1,0,204.60000000000002,5.868789,-0.4000000000000057,1.1601839,0.75714284,3498,3578,7453,0,4,0
1,21.798202394816204,183,73,1,1,0,204.05,6.032278,-0.700000000000017,1.1118,0.7573253,3498,3584,7459,0,4,0
1,21.798202394816204,183,73,1,1,0,203.3,5.0931096,-0.799999999999983,0.77826,0.7567568,3498,3589,7464,0,4,0
1,21.798202394816204,183,73,1,1,0,200.75,5.58789,-4.300000000000011,0.9136319,0.75618905,3498,3594,7469,0,4,0
1,21.798202394816204,183,73,1,1,0,198.05,5.5909886,-1.0999999999999943,1.084005,0.7563718,3498,3599,7474,0,4,0
1,21.798202394816204,183,73,1,1,0,197.4,3.2158587,-0.19999999999998863,0.80039304,0.75580525,3498,3602,7477,0,4,1
1,21.798202394816204,183,73,1,1,0,198.10000000000002,3.8601809,1.5999999999999943,1.0186353,0.755988,3501,3602,7480,0,4,1
1,21.798202394816204,183,73,1,1,0,199.7,5.1978116,1.5999999999999943,1.0551805,0.7561705,3506,3602,7485,0,4,1
1,21.798202394816204,183,73,1,1,0,201.5,5.4898963,2,1.0279002,0.7563528,3511,3602,7490,0,4,1
1,21.798202394816204,183,73,1,1,0,203.25,5.012353,1.5,1.0531217,0.75653476,3516,3602,7495,0,4,1
1,21.798202394816204,183,73,1,1,0,205.6,6.297534,3.1999999999999886,0.9779722,0.7559701,3522,3602,7501,0,4,1
1,21.798202394816204,183,73,1,1,0,207.95,5.7990465,1.5,1.0186353,0.75615215,3527,3602,7506,0,4,1
1,21.798202394816204,183,73,1,1,0,209.35,5.2626777,1.3000000000000114,0.935765,0.75558865,3532,3602,7511,0,4,1
1,21.798202394816204,183,73,1,1,0,210.6,5.6156316,1.1999999999999886,1.0088556,0.7557707,3537,3602,7516,0,4,1
1,21.798202394816204,183,73,1,1,0,211.75,5.5878954,1.1000000000000227,0.84465915,0.7552083,3542,3602,7521,0,4,1
1,21.798202394816204,183,73,1,1,0,212,4.350786,-0.6000000000000227,1.0206941,0.75539035,3542,3606,7525,0,4,1
1,21.798202394816204,183,73,1,1,0,210.75,4.871138,-1.8999999999999773,0.92341167,0.7548291,3542,3610,7529,0,4,1
1,21.798202394816204,183,73,1,1,0,208.65,4.7019715,-2.3000000000000114,0.88068974,0.75426877,3542,3614,7533,0,4,1
1,21.798202394816204,183,73,1,1,0,206.45,4.187312,-2.0999999999999943,0.74274415,0.7537092,3542,3618,7537,0,4,1
1,21.798202394816204,183,73,1,1,0,205.35000000000002,4.8207765,-0.09999999999999432,0.7530386,0.75315046,3542,3622,7541,0,4,1
1,21.798202394816204,183,73,1,1,0,206.25,5.5123596,1.8999999999999773,0.74943554,0.75259256,3547,3622,7546,0,4,1
1,21.798202394816204,183,73,1,1,0,207.55,5.7250333,0.700000000000017,0.9594422,0.75203556,3552,3622,7551,0,4,1
1,21.798202394816204,183,73,1,1,0,209.5,7.2525797,3.1999999999999886,1.0279002,0.75221896,3559,3622,7558,0,4,1
1,21.798202394816204,183,73,1,1,0,211.89999999999998,5.4558015,1.5999999999999943,0.86318916,0.75166297,3564,3622,7563,0,4,1
1,21.798202394816204,183,73,1,1,0,213.05,5.582253,0.700000000000017,0.9429711,0.7511078,3569,3622,7568,0,4,1
1,21.798202394816204,183,73,1,1,0,214.45,5.745004,2.0999999999999943,0.75149447,0.7505535,3574,3622,7573,0,4,1
1,21.798202394816204,183,73,1,1,0,215.65,4.629716,0.30000000000001137,0.80296665,0.75,3578,3622,7577,0,4,1
1,21.798202394816204,183,73,1,1,0,216.05,4.4446983,0.5,0.8384825,0.7494473,3582,3622,7581,0,4,1
1,21.798202394816204,183,73,1,1,0,216.35000000000002,4.759788,0.09999999999999432,0.86061555,0.7488954,3586,3622,7585,0,4,1
1,21.798202394816204,183,73,1,1,0,216.5,4.120891,0.19999999999998863,0.6974486,0.74834436,3590,3622,7589,0,4,1
1,21.798202394816204,183,73,1,1,0,217.3,4.8513503,1.4000000000000057,0.83642364,0.7477941,3594,3622,7593,0,4,1
1,21.798202394816204,183,73,1,1,0,218.15,4.844844,0.30000000000001137,0.69436026,0.74724466,3598,3622,7597,0,4,1
1,21.798202394816204,183,73,1,1,0,218.9,6.66523,1.1999999999999886,0.7231847,0.74669605,3604,3622,7603,0,4,1
1,21.798202394816204,183,73,1,1,0,219.75,4.451236,0.5,0.45449972,0.7461482,3608,3622,7607,0,4,1
1,21.798202394816204,183,73,1,1,0,220.35,3.013588,0.6999999999999886,0.4997953,0.7456012,3611,3622,7610,0,4,1
1,21.798202394816204,183,73,1,1,0,220.6,3.3381054,-0.19999999999998863,0.66862416,0.74505496,3611,3625,7613,0,4,2
1,21.798202394816204,183,73,1,1,0,220.1,4.908953,-0.8000000000000114,0.92547053,0.7445095,3611,3629,7617,0,4,2
1,21.798202394816204,183,73,1,1,0,219.85,5.799054,0.30000000000001137,0.88326335,0.7439649,3616,3629,7622,0,4,2
1,21.798202394816204,183,73,1,1,0,221.45,8.018959,2.9000000000000057,0.9244411,0.7434211,3624,3629,7630,0,4,2
1,21.798202394816204,183,73,1,1,0,222.85000000000002,5.482388,-0.09999999999999432,0.8626744,0.742878,3624,3634,7635,0,4,2
1,21.798202394816204,183,73,1,1,0,222.35000000000002,5.005583,-0.9000000000000057,0.9105436,0.74233574,3624,3639,7640,0,4,2
1,21.798202394816204,183,73,1,1,0,221.35000000000002,5.6637573,-1.0999999999999943,0.9985611,0.7417943,3624,3644,7645,0,4,2
1,21.798202394816204,183,73,1,1,0,221.65,5.692777,1.6999999999999886,0.9120878,0.7412537,3629,3644,7650,0,4,2
1,21.798202394816204,183,73,1,1,0,220.3,7.3486876,-4.400000000000006,0.79318696,0.7407138,3629,3651,7657,0,4,1
1,21.798202394816204,183,73,1,1,0,218.45,5.244857,0.700000000000017,1.0103997,0.7409025,3634,3651,7662,0,4,1
1,21.798202394816204,183,73,1,1,0,219.10000000000002,5.3273745,0.5999999999999943,0.8976756,0.74036366,3639,3651,7667,0,4,1
1,21.798202394816204,183,73,1,1,0,219.3,3.8660378,-0.20000000000001705,0.6356819,0.7398256,3639,3654,7670,0,4,1
1,21.798202394816204,183,73,1,1,0,218.05,3.1539543,-2.299999999999983,0.54766446,0.73928833,3639,3657,7673,0,4,1
1,21.798202394816204,183,73,1,1,0,218.65,9.47724,3.5,0.9928992,0.7387518,3648,3657,7682,0,4,1
1,21.798202394816204,183,73,1,1,0,223.10000000000002,8.81064,5.400000000000006,1.01915,0.73894125,3656,3657,7690,0,4,1
1,21.798202394816204,183,73,1,1,0,226.15,5.226638,0.6999999999999886,1.0531217,0.73913044,3661,3657,7695,0,4,1
1,21.798202394816204,183,73,1,1,0,226.4,6.86259,-0.19999999999998863,1.210112,0.7393193,3661,3663,7701,0,4,1
1,21.798202394816204,183,73,1,1,0,226.25,6.5345783,-0.10000000000002274,1.2013617,0.739508,3661,3669,7707,0,4,1
1,21.798202394816204,183,73,1,1,0,226.1,5.9899807,-0.19999999999998863,1.0665045,0.7396963,3661,3674,7712,0,4,1
1,21.798202394816204,183,73,1,1,0,226.05,6.137531,0.09999999999999432,1.1540072,0.7398844,3667,3674,7718,0,4,1
1,21.798202394816204,183,73,1,1,0,226.14999999999998,5.7831893,0.09999999999999432,1.1529778,0.7400722,3672,3674,7723,0,4,1
1,21.798202394816204,183,73,1,1,0,225.95,5.78319,-0.5,1.1138589,0.74025977,3672,3679,7728,0,4,1
1,21.798202394816204,183,73,1,1,0,225.6,5.81246,-0.19999999999998863,1.1879789,0.740447,3672,3684,7733,0,4,0
1,21.798202394816204,183,73,1,1,0,225.75,6.125579,0.5,1.1092263,0.740634,3678,3684,7739,0,4,0
1,21.798202394816204,183,73,1,1,0,226.45,6.5654006,0.9000000000000057,1.13033,0.7408207,3684,3684,7745,0,4,0
1,21.798202394816204,183,73,1,1,0,226.85000000000002,6.1069736,-0.09999999999999432,1.1679047,0.7410072,3684,3690,7751,0,4,0
1,21.798202394816204,183,73,1,1,0,226.65,5.537381,-0.30000000000001137,0.9311325,0.74047446,3684,3695,7756,0,4,0
1,21.798202394816204,183,73,1,1,0,226.55,5.6637588,0.09999999999999432,1.0737106,0.7406609,3689,3695,7761,0,4,0
1,21.798202394816204,183,73,1,1,0,226.14999999999998,5.190411,-0.9000000000000057,1.041283,0.7408471,3689,3700,7766,0,4,0
1,21.798202394816204,183,73,1,1,0,225.5,5.581004,-0.39999999999997726,0.9053964,0.7403156,3689,3705,7771,0,4,0
1,21.798202394816204,183,73,1,1,0,224.9,5.1997404,-0.8000000000000114,0.86576277,0.73978496,3689,3710,7776,0,4,0
1,21.798202394816204,183,73,1,1,0,223.9,5.0287666,-1.1999999999999886,1.0948142,0.73997134,3689,3715,7781,0,4,0
1,21.798202394816204,183,73,1,1,0,222.75,5.3698454,-1.1000000000000227,1.1215798,0.7401575,3689,3720,7786,0,4,0
1,21.798202394816204,183,73,1,1,0,222.45,6.7655716,0.5,0.9445153,0.739628,3695,3720,7792,0,4,0
1,21.798202394816204,183,73,1,1,0,222.6,5.9494805,-0.19999999999998863,1.1421686,0.73981416,3695,3725,7797,0,4,0
1,21.798202394816204,183,73,1,1,0,222.5,6.295104,0,0.98157525,0.7392857,3695,3725,7803,0,4,0
1,21.798202394816204,183,73,1,1,0,222.15,6.1227245,-0.6999999999999886,1.0670192,0.7394718,3695,3731,7809,0,4,0
1,21.798202394816204,183,73,1,1,0,222.3,5.845363,1,0.8384825,0.73894435,3700,3731,7814,0,4,0
1,21.798202394816204,183,73,1,1,0,223.2,6.2356725,0.799999999999983,0.94400054,0.7384177,3706,3731,7820,0,4,0
1,21.798202394816204,183,73,1,1,0,223.64999999999998,7.1704683,0.09999999999999432,1.2085677,0.738604,3713,3731,7827,0,4,0
1,21.798202394816204,183,73,1,1,0,223.6,5.711016,-0.19999999999998863,1.1931261,0.73879004,3713,3736,7832,0,4,0
